transcript_ID,CAGE_support
TALONT000825819,yes
TALONT004571825,yes
TALONT004571855,no
TALONT000825842,no
TALONT000825847,no
TALONT000825884,no
TALONT000825912,yes
TALONT000825934,no
TALONT000825938,no
ENST00000460911.5_2,yes
ENST00000350995.6_3,yes
TALONT004572079,yes
TALONT004572098,no
TALONT000826048,yes
TALONT000826050,no
TALONT001590468,no
TALONT003210826,yes
ENST00000498186.5_2,yes
TALONT001590474,yes
TALONT004572337,no
TALONT000826051,yes
TALONT000826052,yes
TALONT000826053,yes
TALONT000826055,yes
TALONT001590483,no
TALONT001590490,yes
TALONT001590491,yes
TALONT001590554,no
TALONT001590560,no
TALONT002201585,no
TALONT004572373,no
TALONT004572433,no
TALONT000826061,yes
TALONT000826062,no
TALONT000826064,yes
TALONT000826065,yes
TALONT000826067,yes
TALONT000826070,yes
TALONT004572525,no
TALONT004572529,no
TALONT004572537,no
TALONT004572570,no
TALONT002201632,yes
TALONT000826071,yes
TALONT004572782,no
TALONT004572785,yes
TALONT004572787,no
TALONT004572790,yes
TALONT004572794,no
TALONT004572799,no
TALONT004572801,yes
TALONT002201633,yes
TALONT004572822,yes
TALONT004572841,no
TALONT004572973,yes
TALONT004573056,yes
TALONT004573057,yes
TALONT004573058,no
TALONT004573059,no
TALONT004573060,no
TALONT001590624,yes
TALONT001590634,yes
TALONT002201643,no
ENST00000364228.1,no
ENST00000627071.1_1,no
ENST00000652332.1_2,yes
TALONT000826135,no
TALONT003210855,yes
ENST00000286091.9_3,yes
TALONT000826257,yes
TALONT000826261,yes
TALONT001591838,yes
TALONT003663704,yes
TALONT004573471,yes
TALONT004573513,yes
ENST00000491431.2_3,yes
ENST00000316286.13_2,yes
TALONT001592052,yes
ENST00000378061.7_3,yes
TALONT004573749,yes
TALONT000826309,no
ENST00000475153.6_2,yes
TALONT004573784,yes
ENST00000610704.5_3,yes
ENST00000335870.7_2,yes
ENST00000434415.6_2,yes
TALONT004574178,no
TALONT002202311,yes
TALONT001592586,yes
TALONT004574285,yes
TALONT000826534,yes
ENST00000488315.5_2,yes
ENST00000461019.5_2,yes
ENST00000456496.6_1,yes
ENST00000479613.5_2,yes
TALONT000826619,yes
TALONT000826623,yes
TALONT004575339,yes
ENST00000463441.5_2,yes
TALONT000826671,yes
ENST00000323078.7_1,yes
ENST00000359623.9_2,yes
ENST00000223271.8_3,yes
TALONT001593698,yes
TALONT002753191,yes
ENST00000444957.3_1,yes
TALONT001593713,yes
TALONT001593718,yes
ENST00000489432.6_1,yes
ENST00000473391.1_1,yes
ENST00000425389.2_1,yes
ENST00000329630.10_4,yes
TALONT000826690,yes
ENST00000498682.3_4,yes
TALONT000826691,yes
TALONT000826692,yes
TALONT000826698,yes
ENST00000313543.5_2,yes
ENST00000255945.4_2,yes
TALONT002203156,no
ENST00000404733.2_2,yes
ENST00000358849.8_2,yes
ENST00000485972.6_3,yes
TALONT004575934,yes
ENST00000297518.4_2,yes
ENST00000413384.7_2,yes
ENST00000297532.11_5,yes
TALONT001594590,yes
ENST00000353841.6_3,yes
ENST00000482571.2_4,yes
TALONT000826873,yes
ENST00000297533.9_3,yes
ENST00000462940.1_2,yes
TALONT001594987,yes
ENST00000482202.5_2,yes
TALONT000826949,no
TALONT002203872,no
TALONT000826956,no
TALONT000826957,no
TALONT000826973,no
TALONT004576476,yes
TALONT001595262,yes
TALONT004576504,yes
TALONT004576530,yes
TALONT000827000,yes
ENST00000287844.7_4,yes
TALONT000826963,no
TALONT003212801,yes
ENST00000468073.5_3,no
TALONT004576537,yes
TALONT000827004,yes
ENST00000035307.6_2,yes
ENST00000496530.1_2,no
TALONT004576587,yes
ENST00000262188.12_3,yes
ENST00000392811.6_3,yes
TALONT000827029,yes
TALONT000827030,no
TALONT000827034,yes
TALONT000827038,yes
TALONT000827047,yes
TALONT000827048,no
TALONT001595388,no
TALONT001595390,no
TALONT001595401,yes
TALONT001595405,no
TALONT004576682,yes
TALONT004576699,no
TALONT004576828,yes
TALONT000827053,yes
TALONT000827054,no
TALONT000827056,no
TALONT002204111,yes
TALONT003666059,no
TALONT004577063,yes
ENST00000470588.1_2,no
ENST00000472988.5_2,yes
ENST00000485610.5_2,yes
TALONT004577386,yes
TALONT004577392,yes
ENST00000607902.1_1,no
ENST00000413040.6_2,yes
TALONT002204160,yes
TALONT004577448,yes
TALONT004577450,yes
TALONT004577453,yes
TALONT004577458,yes
TALONT000827112,yes
TALONT000827116,yes
TALONT000827118,yes
TALONT000827120,yes
TALONT000827124,yes
TALONT001595485,yes
TALONT002204170,yes
TALONT004577530,yes
TALONT004577533,yes
TALONT004577574,yes
TALONT000827132,yes
TALONT004577647,yes
TALONT004577677,no
ENST00000480714.1_3,no
TALONT001595566,no
TALONT000827187,no
ENST00000334493.10_2,yes
ENST00000628331.1_2,yes
TALONT000827189,yes
TALONT000827198,yes
ENST00000484630.1_2,yes
TALONT004578046,no
ENST00000262187.10_3,yes
TALONT000827237,no
TALONT001595840,yes
TALONT004578078,yes
TALONT004578618,yes
TALONT004578640,yes
TALONT000827248,yes
TALONT000827251,yes
ENST00000478788.1_1,no
ENST00000418337.6_4,yes
TALONT000827263,yes
TALONT000827295,yes
TALONT000827301,yes
ENST00000467458.2_1,yes
TALONT001596172,yes
ENST00000430044.7_3,yes
TALONT000827335,yes
TALONT000827337,yes
TALONT000827341,yes
TALONT000827348,yes
TALONT001596184,yes
TALONT001596197,yes
TALONT002204607,yes
TALONT002754841,yes
TALONT004578965,yes
TALONT000827421,no
TALONT004579401,no
TALONT003213431,no
TALONT001596608,no
TALONT000827490,no
TALONT000827511,no
TALONT000827513,no
TALONT004579668,no
TALONT000827574,yes
TALONT000827579,no
TALONT002755125,no
TALONT000827635,yes
TALONT000827654,no
TALONT004579734,no
TALONT000827699,yes
TALONT000827710,no
TALONT000827714,yes
TALONT000827753,yes
TALONT002755229,no
ENST00000452749.1_6,yes
TALONT004579936,no
ENST00000564834.1_1,no
ENST00000359321.2_3,yes
TALONT001597107,yes
ENST00000377776.7_1,yes
ENST00000256001.13_2,yes
TALONT000827835,yes
TALONT000827841,yes
ENST00000397282.2_2,yes
TALONT000827846,yes
TALONT000827848,yes
TALONT000827872,yes
TALONT001597369,no
TALONT000827924,no
TALONT004580562,no
ENST00000332007.7_1,yes
TALONT000828021,yes
TALONT000828027,yes
TALONT000828096,yes
TALONT002205465,yes
TALONT000828197,yes
TALONT004581269,yes
TALONT000828231,yes
TALONT001597890,yes
TALONT002755885,yes
TALONT004581322,yes
TALONT004581341,no
ENST00000608317.1_1,yes
ENST00000609974.1_2,yes
TALONT000828260,yes
TALONT000828262,yes
TALONT000828263,yes
ENST00000340368.9_2,yes
TALONT000828267,yes
TALONT000828269,yes
TALONT000828271,yes
TALONT000828275,yes
TALONT000828278,yes
TALONT001598014,yes
TALONT002756017,yes
TALONT004581545,yes
TALONT004581605,yes
ENST00000342407.5_1,yes
TALONT000828284,yes
ENST00000468307.1_1,no
ENST00000635770.1_3,yes
TALONT004582071,yes
TALONT000828303,yes
ENST00000469539.1_2,yes
ENST00000287912.7_1,yes
TALONT002206049,yes
TALONT004582200,yes
TALONT000828325,yes
TALONT000828329,yes
TALONT000828330,yes
TALONT001598581,yes
TALONT001598586,yes
ENST00000392759.7_1,yes
TALONT000828348,yes
TALONT004582515,no
TALONT004582527,no
TALONT002756237,no
ENST00000333319.6_2,yes
ENST00000624071.1_1,yes
ENST00000431047.1_1,no
TALONT004582730,no
ENST00000353442.10_3,yes
ENST00000359422.8_3,yes
TALONT004582834,yes
TALONT001598947,yes
ENST00000485985.1_2,yes
ENST00000275820.4_2,yes
TALONT000828567,yes
TALONT000828571,yes
TALONT001599007,yes
ENST00000348165.10_2,yes
TALONT001599101,yes
TALONT004583088,yes
TALONT004583089,yes
TALONT004583091,yes
TALONT002206432,no
ENST00000429552.1_1,yes
ENST00000428733.1_1,no
TALONT004583211,no
ENST00000429029.6_2,yes
ENST00000262177.9_3,yes
TALONT000828716,yes
TALONT001599267,yes
TALONT004583376,yes
TALONT004583452,yes
TALONT000828730,yes
TALONT001599425,yes
TALONT001599480,yes
TALONT002206653,yes
TALONT000828739,yes
TALONT000828761,no
TALONT000828765,no
ENST00000487480.1_1,no
TALONT000828785,no
TALONT000828789,no
TALONT000828810,yes
TALONT001599714,yes
TALONT000828942,yes
ENST00000356309.8_4,yes
TALONT004584975,yes
TALONT001600045,no
TALONT001600046,yes
TALONT002207204,yes
ENST00000251527.10_3,yes
TALONT000829117,yes
TALONT000829118,yes
TALONT000829123,yes
TALONT000829125,yes
TALONT000829131,yes
TALONT001600104,yes
TALONT001600106,yes
TALONT002207291,yes
TALONT004585150,yes
TALONT004585225,yes
TALONT002757692,no
TALONT000829146,no
TALONT004585556,yes
TALONT004585557,yes
TALONT000829149,yes
TALONT001600141,yes
TALONT001600143,yes
TALONT001600150,no
TALONT000568933,yes
TALONT000568947,yes
TALONT001208868,yes
TALONT001910237,yes
ENST00000606975.1_2,yes
ENST00000308811.8_1,yes
ENST00000522866.5_4,yes
ENST00000398612.3_3,yes
TALONT000569031,no
ENST00000350302.7_1,yes
ENST00000382824.5_2,yes
TALONT000569081,yes
TALONT001209056,yes
TALONT001209069,yes
TALONT003749179,yes
TALONT001209106,no
TALONT001209110,yes
ENST00000324079.10_2,yes
TALONT000569194,yes
TALONT000569291,yes
ENST00000262109.8_3,yes
TALONT000569313,yes
TALONT000569316,yes
TALONT000569329,yes
TALONT002465885,yes
TALONT003750494,yes
TALONT003750502,yes
ENST00000522893.1_3,yes
TALONT000569341,yes
TALONT003750959,yes
TALONT002466319,no
TALONT001209426,no
ENST00000631653.1_1,no
ENST00000519254.2_2,yes
ENST00000331222.6_3,yes
TALONT001209550,yes
TALONT000569571,no
ENST00000665209.1_2,yes
TALONT003753963,yes
TALONT001209689,no
TALONT000569766,no
ENST00000650317.1_2,no
TALONT000569832,no
TALONT001911263,no
ENST00000320248.4_2,yes
TALONT001209896,yes
TALONT001209906,yes
TALONT003754484,yes
ENST00000517543.1_1,yes
ENST00000500118.2_2,yes
TALONT002468222,no
ENST00000606853.1_1,yes
TALONT001210324,yes
ENST00000519480.5_1,yes
TALONT001210337,yes
TALONT003755845,yes
ENST00000344683.10_3,yes
TALONT000570533,yes
TALONT000570742,no
TALONT003756231,no
TALONT001210692,no
TALONT000570766,no
ENST00000670222.1_2,yes
TALONT001210837,yes
ENST00000607697.1,no
ENST00000285518.11_3,yes
TALONT000570978,yes
TALONT000570984,yes
TALONT001210854,yes
TALONT003429957,yes
TALONT003756781,yes
TALONT003756978,yes
TALONT000571064,yes
TALONT002469173,yes
TALONT000571325,no
ENST00000615670.5_3,yes
TALONT001211474,yes
TALONT000571477,yes
ENST00000276282.7_3,yes
TALONT003758947,yes
ENST00000250263.8_2,yes
TALONT000571633,yes
TALONT000571634,yes
ENST00000310430.11_2,yes
TALONT000571746,yes
TALONT000571748,yes
TALONT000571760,yes
TALONT003759419,yes
TALONT003759908,yes
ENST00000520408.5_1,yes
TALONT000571775,yes
TALONT001212114,yes
ENST00000522110.1_1,yes
TALONT000571807,yes
TALONT001212185,yes
TALONT001212223,no
TALONT000571914,yes
TALONT001212268,yes
TALONT001212269,yes
TALONT001212314,yes
TALONT002470574,yes
TALONT003430695,yes
TALONT003761212,no
TALONT003761227,no
TALONT003761234,no
TALONT003761332,no
TALONT002983531,no
TALONT003761427,no
TALONT003761439,no
TALONT003761441,no
TALONT003761711,yes
ENST00000667273.1_2,yes
ENST00000667251.1_2,yes
ENST00000517675.1_1,yes
ENST00000654192.1_2,yes
TALONT001213298,yes
ENST00000661494.1_2,yes
ENST00000317173.9_3,yes
ENST00000522907.5_3,yes
ENST00000528246.5_1,yes
ENST00000523637.2_1,yes
ENST00000382490.9_2,yes
TALONT001213373,yes
TALONT001213394,yes
TALONT001213411,yes
TALONT001914508,yes
TALONT001914552,yes
TALONT003432210,yes
TALONT001213420,yes
TALONT003432239,yes
TALONT001213429,yes
TALONT002471799,no
TALONT002471838,no
TALONT000572690,no
ENST00000562242.1_1,no
TALONT003765528,no
TALONT003765534,no
ENST00000606115.1_1,no
TALONT001213625,no
TALONT003765989,no
TALONT003766153,yes
TALONT000572743,no
ENST00000314787.8_3,yes
ENST00000519088.5_2,yes
TALONT000572769,yes
TALONT001213769,no
ENST00000602575.1_1,no
ENST00000530248.2_1,no
ENST00000622929.1_1,yes
ENST00000221086.8_2,yes
TALONT000572937,yes
TALONT000573034,no
ENST00000436750.7_1,yes
TALONT000573150,yes
TALONT000573156,yes
TALONT003766898,yes
ENST00000455213.6_1,yes
ENST00000284503.7_2,yes
TALONT001214729,yes
TALONT001214732,yes
ENST00000443614.6_1,yes
TALONT000573330,yes
TALONT003767452,yes
ENST00000220584.9_2,yes
TALONT000573354,yes
TALONT003768594,yes
TALONT000573387,yes
ENST00000525900.5_1,yes
TALONT000573405,yes
TALONT000573414,yes
ENST00000527045.1_1,yes
ENST00000525954.5_3,yes
ENST00000525777.5_1,yes
TALONT003771081,yes
TALONT000573491,no
TALONT001216993,no
TALONT000573495,no
TALONT000573499,yes
ENST00000353047.11_3,yes
TALONT000573512,yes
TALONT000573596,yes
TALONT000573605,yes
ENST00000533455.5_2,yes
TALONT001218135,yes
ENST00000528514.1_1,no
TALONT000574305,yes
TALONT003774160,yes
TALONT003774111,no
ENST00000398246.8_3,yes
TALONT000574470,yes
ENST00000525024.5_2,no
TALONT003774261,yes
TALONT003774264,yes
TALONT001919867,yes
TALONT003774407,yes
TALONT001919871,yes
TALONT003774610,yes
ENST00000528753.2_2,yes
TALONT000574677,yes
TALONT000574684,yes
TALONT000574689,yes
TALONT000574696,yes
TALONT002474852,yes
TALONT001219184,yes
TALONT001219591,yes
ENST00000297324.5_2,yes
ENST00000382020.8_1,yes
ENST00000515859.5_1,yes
ENST00000503731.6_2,yes
TALONT001220063,yes
TALONT002989049,yes
TALONT000575096,yes
TALONT000575121,no
TALONT002476176,no
ENST00000318063.10_3,yes
TALONT003437716,yes
TALONT003437717,yes
TALONT003777653,yes
TALONT003777666,yes
TALONT003777738,yes
TALONT001220685,no
ENST00000262096.13_2,yes
TALONT003777912,yes
ENST00000361272.9_4,yes
TALONT000575396,no
TALONT000575455,yes
TALONT000575498,yes
TALONT003778156,yes
TALONT000575579,yes
ENST00000523917.5_2,yes
TALONT000575811,yes
TALONT000575820,yes
ENST00000523649.1_2,yes
TALONT000575847,yes
TALONT000575850,yes
TALONT000575852,yes
TALONT000575865,yes
TALONT000575878,yes
ENST00000324849.9_2,yes
TALONT003779611,yes
ENST00000521829.5_1,yes
ENST00000180173.10_3,yes
TALONT000576033,yes
TALONT000576079,no
ENST00000521857.5_2,yes
TALONT000576159,yes
TALONT000576198,yes
ENST00000521177.1_2,yes
ENST00000381861.7_4,yes
ENST00000518889.1_2,no
TALONT000576355,yes
TALONT001224074,yes
TALONT001922968,yes
TALONT001224174,yes
TALONT000576381,yes
TALONT002991034,yes
TALONT000576399,yes
TALONT000576401,yes
TALONT000576402,yes
TALONT000576405,yes
TALONT000576409,yes
TALONT003780768,yes
TALONT001224225,yes
TALONT003780778,yes
ENST00000517545.5_1,yes
ENST00000517730.5_1,yes
TALONT000576420,yes
TALONT000576435,yes
TALONT000576436,yes
TALONT000576438,yes
TALONT000576456,yes
TALONT000576459,yes
TALONT000576469,yes
TALONT000576482,yes
TALONT000576495,yes
TALONT000576497,yes
TALONT000576521,yes
TALONT000576568,yes
TALONT000576625,yes
TALONT001224287,yes
TALONT001224326,yes
TALONT001224327,yes
TALONT001224453,yes
TALONT001224488,yes
TALONT001224502,yes
TALONT001224550,yes
TALONT001224649,yes
TALONT001224698,yes
TALONT001923348,yes
TALONT003439994,yes
TALONT003440141,yes
TALONT003440184,yes
TALONT003781274,yes
TALONT003781424,yes
TALONT002478939,yes
TALONT000576658,yes
TALONT001923585,yes
TALONT001923595,yes
ENST00000518936.5_1,yes
ENST00000523055.5_1,yes
TALONT003783443,no
TALONT001224804,no
TALONT000576699,no
TALONT003783448,yes
TALONT003783454,yes
TALONT000576748,no
TALONT003783598,no
TALONT003783599,no
TALONT000576760,no
TALONT003783701,no
TALONT000576794,no
TALONT000576807,no
TALONT003783776,no
TALONT000576844,no
TALONT001224944,no
TALONT000576861,no
TALONT003784077,no
ENST00000517836.5_1,no
TALONT001224994,no
TALONT001923854,no
TALONT003784686,no
TALONT002479394,no
TALONT003784914,no
ENST00000519802.5_1,no
ENST00000637790.2_5,yes
TALONT001225282,no
ENST00000381733.9_4,yes
ENST00000637752.1_1,no
ENST00000523744.2_2,no
ENST00000636435.1_2,yes
ENST00000636828.1_2,yes
TALONT003785646,yes
TALONT003785741,yes
TALONT003786113,yes
ENST00000637840.1_1,no
ENST00000327040.13_3,yes
ENST00000428502.6_2,yes
TALONT000577591,no
TALONT001225689,no
TALONT001225846,yes
TALONT000577745,yes
TALONT000577773,yes
TALONT001225880,yes
TALONT002993135,no
TALONT000577867,yes
TALONT000577964,yes
TALONT001226049,yes
TALONT001226132,yes
TALONT000578228,yes
TALONT001226286,yes
TALONT000578243,no
TALONT002480863,yes
TALONT000578290,yes
TALONT003787721,yes
ENST00000397977.8_2,yes
TALONT000578306,yes
TALONT000578309,yes
TALONT000578324,yes
TALONT001226526,yes
TALONT003787726,yes
ENST00000520985.1_1,yes
TALONT000578355,yes
TALONT000578429,yes
TALONT000578518,yes
ENST00000650287.1_3,yes
TALONT003788417,yes
ENST00000523696.1_1,yes
ENST00000276390.7_2,yes
TALONT000578843,yes
TALONT003789190,yes
TALONT000579367,no
ENST00000381569.5_4,yes
ENST00000524240.6_3,yes
ENST00000252512.14_3,yes
TALONT001230879,yes
TALONT002484688,yes
TALONT003790262,yes
ENST00000359441.4_2,yes
TALONT003790566,yes
TALONT003790578,yes
TALONT003790598,yes
TALONT003790652,yes
TALONT003448575,yes
ENST00000498344.2_1,yes
ENST00000306306.8_3,yes
ENST00000454243.7_3,yes
TALONT001929883,yes
TALONT002485581,yes
TALONT001232062,yes
ENST00000306433.9_2,yes
TALONT003791405,yes
TALONT001232140,yes
TALONT002485772,yes
ENST00000397802.8_1,yes
TALONT000580407,yes
TALONT003791546,yes
TALONT003791585,yes
TALONT003791840,no
ENST00000381237.6_5,yes
ENST00000518852.5_1,no
ENST00000240139.9_1,yes
TALONT000580514,yes
TALONT000580609,yes
ENST00000522000.1_1,yes
ENST00000523965.5_3,yes
TALONT000580738,yes
TALONT000580743,yes
TALONT000580761,yes
ENST00000464275.5_2,no
ENST00000443561.3_2,yes
ENST00000289989.10_2,yes
ENST00000409586.7_1,yes
ENST00000614574.4_2,yes
ENST00000308511.8_1,yes
TALONT001233897,yes
TALONT001931205,yes
TALONT003792757,yes
TALONT001931905,no
ENST00000521025.1_1,no
ENST00000276416.11_3,yes
TALONT000581613,yes
TALONT003793276,yes
ENST00000317216.3_3,yes
ENST00000251822.6_1,yes
ENST00000312584.4_3,yes
ENST00000313219.8_1,yes
TALONT000581895,yes
TALONT000582088,yes
TALONT003793758,yes
ENST00000517325.5_1,yes
TALONT000582343,no
ENST00000265806.11_5,yes
TALONT000582366,yes
TALONT000582370,yes
TALONT000582375,yes
TALONT000582433,yes
TALONT000582544,no
TALONT003794958,no
ENST00000358689.9_5,yes
TALONT000582693,yes
TALONT000582739,yes
TALONT000582764,yes
TALONT001237757,yes
ENST00000417069.6_4,yes
ENST00000523958.5_2,yes
TALONT000582904,yes
ENST00000518881.5_1,yes
ENST00000519192.1_1,yes
ENST00000520654.1_1,yes
ENST00000290271.7_3,yes
ENST00000524323.1_2,yes
ENST00000607058.1_1,yes
TALONT000583107,yes
TALONT003796483,yes
ENST00000221166.10_2,yes
TALONT000583116,yes
TALONT003797634,yes
TALONT003797822,yes
TALONT003798558,yes
TALONT003799833,yes
TALONT000583190,yes
TALONT002490773,yes
TALONT000583224,yes
TALONT001934074,yes
TALONT002492047,yes
ENST00000615973.1_1,yes
TALONT000583241,yes
ENST00000221200.9_3,yes
TALONT000583247,yes
TALONT000583292,yes
TALONT003803731,yes
TALONT003803742,yes
TALONT003803760,yes
ENST00000330560.8_3,yes
TALONT000583362,yes
ENST00000380737.8_2,yes
TALONT000583453,yes
TALONT000583458,yes
TALONT000583471,yes
TALONT001239256,yes
TALONT003456210,yes
TALONT002492218,yes
TALONT003456268,yes
TALONT000583526,yes
TALONT001239496,yes
TALONT003804527,yes
TALONT000583558,yes
TALONT003804730,yes
TALONT003804762,yes
TALONT003804766,yes
TALONT003804790,yes
TALONT000583596,no
TALONT000583618,no
TALONT000583628,no
ENST00000519902.1_2,yes
ENST00000380629.7_2,yes
TALONT000583682,yes
TALONT000583702,yes
TALONT001934913,yes
ENST00000523949.5_3,yes
TALONT001243032,yes
TALONT000584968,yes
TALONT000584969,yes
TALONT003807621,yes
TALONT000585001,no
TALONT000585010,yes
ENST00000522362.7_3,yes
TALONT003807966,yes
TALONT003808010,yes
TALONT003808221,yes
ENST00000518212.5_2,yes
ENST00000521913.7_6,yes
TALONT001244674,yes
ENST00000311151.9_3,yes
TALONT000585930,yes
TALONT000585977,yes
TALONT000586906,yes
TALONT000586913,yes
TALONT001247392,yes
TALONT001247651,yes
TALONT003460411,yes
TALONT003460495,yes
TALONT003809211,yes
TALONT003809313,yes
TALONT003809317,yes
ENST00000523027.1_1,yes
TALONT000587450,yes
TALONT000587741,yes
ENST00000350889.8_3,yes
TALONT000588190,yes
TALONT000588197,yes
TALONT000588244,no
TALONT001250184,no
TALONT003464350,no
TALONT003811225,yes
ENST00000265770.11_3,yes
TALONT000588326,yes
TALONT000588359,no
TALONT001250517,yes
TALONT001250568,yes
TALONT001250588,no
TALONT001942116,yes
TALONT001942183,yes
TALONT001942504,yes
TALONT002507035,yes
TALONT003811345,yes
TALONT003811381,yes
TALONT003811417,yes
TALONT003811707,yes
ENST00000523048.5_2,yes
ENST00000519614.5_2,yes
ENST00000522908.1_2,yes
TALONT003815510,yes
TALONT003815564,yes
ENST00000305364.9_3,yes
ENST00000519219.1_2,no
ENST00000346049.10_3,yes
TALONT000588696,yes
ENST00000316403.15_4,yes
ENST00000405140.7_3,yes
ENST00000523500.5_3,yes
TALONT000588722,yes
TALONT000588819,yes
TALONT000589086,yes
TALONT000589223,yes
TALONT001252123,yes
TALONT003815910,yes
TALONT003816426,yes
TALONT001253660,yes
TALONT001253697,yes
ENST00000518050.1_2,yes
TALONT001253702,yes
ENST00000301904.4_2,yes
TALONT000589254,yes
ENST00000356537.9_3,yes
ENST00000520486.5_2,yes
ENST00000520202.5_2,yes
ENST00000519509.5_2,yes
ENST00000521220.1_2,yes
TALONT003817053,yes
TALONT003817057,yes
TALONT000589495,yes
TALONT001254264,yes
TALONT001254269,yes
TALONT001254276,yes
TALONT001945061,yes
TALONT003817134,yes
TALONT000589515,yes
ENST00000305188.13_4,yes
TALONT000589521,yes
TALONT001254347,yes
TALONT001254405,yes
TALONT000589628,no
ENST00000301905.9_3,yes
TALONT000589657,yes
TALONT003466560,yes
TALONT001255930,yes
TALONT001945636,yes
TALONT003817871,yes
TALONT003817875,yes
TALONT001255941,yes
ENST00000524103.5_1,yes
TALONT003817953,yes
ENST00000256398.13_2,yes
TALONT000589948,yes
TALONT001256602,yes
ENST00000301908.8_3,yes
TALONT000590086,yes
ENST00000523095.5_2,yes
TALONT003818331,yes
TALONT003818336,no
TALONT003818351,yes
TALONT000590060,no
TALONT000590082,no
TALONT000590168,yes
TALONT003466996,yes
TALONT002509128,yes
TALONT000590188,yes
ENST00000537916.2_1,yes
TALONT000590204,yes
TALONT000590207,yes
TALONT000590220,yes
TALONT000590248,yes
TALONT001257017,yes
TALONT003818671,yes
ENST00000240093.8_2,yes
ENST00000523546.1_3,yes
TALONT003818941,yes
TALONT003037088,yes
TALONT000591005,no
TALONT002510232,no
ENST00000517911.1_1,no
TALONT000591298,yes
ENST00000220562.9_2,yes
ENST00000521022.6_3,yes
ENST00000287701.15_3,yes
TALONT000591871,yes
TALONT000591878,yes
TALONT000591881,yes
TALONT000591887,yes
TALONT000591888,yes
TALONT000591890,yes
TALONT000591927,yes
TALONT000591967,yes
TALONT000591986,yes
TALONT001948699,yes
TALONT003820001,yes
TALONT001949012,no
TALONT001259921,no
TALONT000592339,yes
TALONT001260052,yes
TALONT000592352,yes
TALONT003820823,no
TALONT003820901,yes
ENST00000240100.7_3,yes
ENST00000256255.11_4,yes
ENST00000545648.2_2,yes
ENST00000518174.5_2,yes
TALONT000592648,no
TALONT000592691,yes
TALONT001950280,yes
ENST00000521265.5_3,yes
TALONT000592825,yes
TALONT000593034,yes
TALONT000593206,yes
TALONT001262967,yes
TALONT003822575,yes
TALONT000593253,yes
TALONT000593256,yes
TALONT000593273,yes
TALONT003825121,yes
TALONT001951475,yes
ENST00000517569.1_2,yes
ENST00000606596.1_1,no
TALONT003825319,yes
ENST00000321250.13_2,yes
TALONT000593300,yes
ENST00000492525.1_1,yes
ENST00000607315.1_2,yes
ENST00000522141.5_1,yes
ENST00000522540.5_1,yes
ENST00000221114.8_2,yes
TALONT000593842,yes
TALONT001266389,no
ENST00000606555.1_1,no
ENST00000355904.9_3,yes
TALONT000594087,yes
TALONT000594108,no
TALONT003827645,no
TALONT000594136,yes
TALONT001266836,yes
ENST00000517349.2_2,yes
TALONT000594169,yes
TALONT000594175,yes
TALONT001266778,yes
TALONT001266788,yes
TALONT003046609,yes
ENST00000221130.11_5,yes
TALONT000594223,yes
TALONT003828429,yes
ENST00000380154.9_2,yes
TALONT000594247,yes
TALONT003828471,yes
TALONT003828481,yes
ENST00000221138.9_3,yes
TALONT000594270,no
TALONT000594303,no
TALONT003473139,yes
TALONT003829405,yes
TALONT000594417,yes
ENST00000475541.1_2,yes
ENST00000523392.1_4,yes
TALONT000594545,yes
TALONT000594547,yes
TALONT000594552,yes
TALONT003829933,yes
TALONT000594581,yes
TALONT003829960,yes
TALONT000596440,yes
TALONT001268207,yes
ENST00000650919.1_1,yes
ENST00000356819.7_1,yes
TALONT000596508,yes
TALONT000596536,yes
ENST00000651807.1_1,yes
ENST00000287842.7_1,yes
ENST00000405005.7_1,yes
TALONT001268857,yes
ENST00000650964.1_1,yes
TALONT003047080,no
TALONT000596759,yes
TALONT001268931,yes
TALONT000596852,yes
ENST00000652592.1_1,yes
ENST00000520502.7_2,yes
TALONT000596983,yes
TALONT001269497,yes
TALONT000597181,no
TALONT000597206,no
TALONT000597208,no
TALONT000597249,no
ENST00000607314.1,no
TALONT001269615,yes
TALONT000597330,yes
ENST00000327671.10_4,yes
TALONT000597657,yes
ENST00000613904.1_2,yes
ENST00000360742.9_2,yes
ENST00000431156.6_2,no
ENST00000520636.5_3,yes
ENST00000517567.5_1,yes
ENST00000360128.11_2,yes
TALONT001269859,yes
TALONT001955393,yes
ENST00000518389.1_3,yes
ENST00000256257.2_3,yes
TALONT003835441,yes
TALONT001270379,yes
TALONT000597791,yes
TALONT000597798,yes
ENST00000256261.9_3,yes
TALONT003836173,yes
ENST00000623193.1_1,no
ENST00000411836.1_1,yes
TALONT003838557,yes
ENST00000331569.6_2,yes
TALONT001273163,yes
ENST00000519638.3_4,yes
TALONT001273200,yes
TALONT001273230,no
TALONT003838840,no
ENST00000521192.2_2,yes
ENST00000520073.5_1,yes
ENST00000328195.8_2,yes
ENST00000523994.1_1,yes
ENST00000522808.1_1,no
ENST00000220659.11_3,yes
TALONT003839805,yes
TALONT003476098,yes
ENST00000338825.5_2,yes
TALONT002524012,no
ENST00000563059.1_1,no
ENST00000607091.1_1,no
TALONT003839917,yes
TALONT003840972,no
TALONT003841109,yes
TALONT000600806,yes
ENST00000343823.11_3,yes
TALONT000600842,yes
TALONT000600895,yes
TALONT003841411,yes
TALONT003841416,no
ENST00000520755.5_2,yes
